id,first,last,age,gender,pick
7462698000514,May,Barker,37,Female,other
5985019430620,Clifford,Conner,49,Female,black
9115271866058,Nannie,Mitchell,19,Female,coloured
3010669561801,Hester,Quinn,57,Male,asian
9363194640737,Daisy,May,49,Female,other
9222854510686,Jessie,Cummings,33,Male,black
6350891381422,Nettie,Vaughn,55,Female,black
6070242561306,John,Nunez,30,Male,white
5479585754074,Polly,Munoz,39,Male,indian
4143814489332,Joshua,Ortiz,23,Female,black
1614802910373,Mae,Rogers,32,Female,indian
2144649352254,Tom,Castro,52,Male,indian
3932683168179,Charles,Banks,19,Male,black
4065921205865,Lucas,Peterson,27,Male,white
2345276500261,Aiden,Boyd,42,Female,white
1185862800495,Steve,Kennedy,57,Female,indian
6869350595743,Micheal,Sanchez,63,Female,other
7590102556443,Linnie,Hines,64,Male,other
1386858456539,Ophelia,Hawkins,49,Female,asian
7688294639553,Mattie,Palmer,30,Female,asian
7581725954216,Jayden,Tucker,30,Male,asian
6705010457858,Danny,Perez,36,Male,white
5256900482670,Nina,Matthews,44,Female,asian
6516354478562,Claudia,Parker,50,Female,coloured
8106848149169,Beatrice,Hoffman,30,Male,indian
8602158190527,Dennis,Duncan,60,Male,white
2715764291536,Ann,Gonzalez,58,Male,white
2152258734570,Luis,Warren,21,Male,white
8832327838923,Phoebe,Brooks,57,Male,white
5388350152655,Eugenia,Miller,65,Male,asian
7982693658420,Christopher,Bell,35,Male,coloured
9083176590587,Sadie,Carroll,48,Male,black
7878376718952,Cody,Gomez,42,Female,coloured
1658569518848,Milton,Mann,26,Female,indian
2058220765850,James,Reese,60,Male,asian
3997076331794,Lou,Hubbard,65,Male,white
2778505190065,Roxie,Lucas,46,Female,indian
8948073805139,Tyler,Farmer,32,Male,black
8591022924723,Ronnie,Mills,59,Female,asian
8962743502185,Bradley,Brooks,58,Female,other
2625839532954,Barry,Scott,28,Female,white
2573844157577,Eleanor,Wade,25,Male,other
5426900325180,Rose,James,59,Male,coloured
6850137478347,Andrew,Young,36,Male,white
2955565148413,Shawn,Dean,29,Male,asian
7170765905276,Irene,Powers,45,Male,other
8485045177205,Myra,Morrison,36,Male,white
6898746306198,Nora,Lamb,35,Male,other
8773746522915,Lola,Fox,23,Female,other
7758141160605,Walter,Wade,18,Female,asian
6138011196087,Vera,Holt,35,Female,indian
4604365758084,Paul,Fuller,62,Female,coloured
3449203132181,Celia,Morris,19,Male,coloured
9105923202486,Rose,Nelson,27,Female,black
9685460419858,Sophie,Hampton,61,Female,white
2979791531418,Logan,Garcia,23,Female,black
6036502686887,Anne,Gomez,63,Male,coloured
7907750750656,Dennis,Morrison,38,Male,asian
7821559380838,Sophie,Ortega,21,Male,asian
1396492393672,Gavin,Washington,62,Female,asian
8212132430371,Craig,Ramos,27,Female,white
7736348438347,Tommy,Fox,31,Male,black
3085532719229,Bobby,Bishop,25,Male,indian
6066551403796,Dale,Saunders,50,Male,white
5018003221528,Effie,Frazier,28,Male,asian
1202569668841,Matthew,Tyler,61,Female,other
8156984822281,Don,Farmer,47,Female,white
3955570049474,Tyler,Rose,42,Female,asian
9074073744165,Gregory,George,46,Male,asian
7018463777467,Christopher,Olson,47,Male,other
4964196400978,Mitchell,Carlson,58,Female,white
8398811981895,Irene,Roberts,22,Male,white
3822136974901,Robert,Woods,38,Female,black
3449405576849,Richard,Wilkins,57,Female,indian
7897086424439,George,Cole,36,Male,other
7578351422733,Clarence,Taylor,24,Female,asian
6948967830149,Thomas,Hicks,41,Male,asian
5046990856876,Winnie,Burns,34,Male,black
6991268283987,Jeremy,Flores,54,Female,asian
1041008714996,Phillip,Soto,58,Male,asian
8109885917239,Tillie,McLaughlin,23,Female,indian
4721764081575,Lula,Erickson,38,Female,asian
5848575088877,Darrell,Beck,60,Female,asian
6049951110669,Bill,Fuller,43,Female,asian
2396459294456,Edward,Clark,38,Female,coloured
4522583542448,Terry,Cain,56,Female,black
7297288775773,Nellie,Vaughn,24,Male,other
9422805393060,Brent,Carr,53,Male,white
1668087075404,Owen,Holloway,56,Male,black
4323307559121,Angel,Ramos,34,Female,asian
4081523577201,Olive,Yates,54,Female,black
1311908141411,Mabel,Castillo,55,Female,other
6364636016269,Janie,Daniel,31,Female,indian
7655563673778,Herbert,Clarke,64,Female,white
8324717304320,Trevor,Thomas,26,Male,black
4882861827885,Mollie,Nguyen,48,Female,white
3643852114491,Clara,Cannon,25,Female,coloured
1012620815540,Bill,Pope,40,Female,coloured
5719968647546,Catherine,Martinez,51,Female,asian
8316899047535,George,Nash,59,Male,white
6615452932347,Gene,Stevens,23,Female,indian
5210523429721,Lina,Ryan,62,Female,indian
5088752516387,Alexander,Fernandez,30,Male,other
2176565520811,Lillian,Fletcher,44,Female,indian
5168563479004,Louise,Pittman,36,Male,black
8904651164844,Josie,Lopez,43,Male,black
7682698294270,Gavin,Oliver,29,Female,black
7699992216744,Henry,Woods,34,Male,asian
6924755149059,Victor,Keller,51,Female,black
3274265254013,Glen,Mann,61,Male,indian
1960507656787,Essie,Sherman,44,Female,white
5089869030481,Lela,Vasquez,43,Male,indian
1902274120647,Hattie,Underwood,20,Female,other
7102679514808,Eric,Ray,65,Male,white
3527393972775,Allen,Burgess,26,Female,black
4064007984158,Dylan,Collins,65,Female,other
8809695610283,Steve,Vaughn,52,Male,other
8453871105500,Howard,Carroll,28,Male,black
7869818518836,Arthur,Palmer,33,Male,asian
4275468701063,Dale,Walsh,28,Male,black
1770229397141,Jimmy,Waters,44,Male,coloured
3493611592320,Delia,Hansen,33,Female,white
8622968369366,Alvin,Jacobs,29,Female,other
5536305079916,Ronald,Reeves,43,Female,coloured
8144559774536,Helena,Nichols,65,Male,black
6601916826866,Rena,Hansen,36,Female,white
1417204351402,Roger,Allison,29,Female,indian
3950214060501,Mitchell,Olson,38,Male,black
5074140013542,Essie,Gutierrez,60,Female,coloured
6360135439626,Zachary,Duncan,62,Female,black
9227437452257,Roger,Peters,58,Female,asian
1358742495528,Minnie,Swanson,61,Female,coloured
3535965652904,Ralph,Herrera,49,Male,other
9907262581621,Olive,Morton,39,Female,asian
2654971144505,Leona,Mitchell,39,Female,coloured
6567841842313,Theodore,Mack,45,Female,black
8932956749643,Walter,Carson,47,Male,white
2744811319315,Craig,Carpenter,21,Male,asian
2649560195848,Addie,Cruz,47,Female,white
3929108034303,Cecelia,Mills,26,Male,black
6076397890606,Bess,Wheeler,21,Male,white
9179570147562,May,Robertson,46,Male,white
8943865519744,Alejandro,Colon,18,Male,black
2705882858452,Ida,Knight,37,Female,white
8102235927977,Garrett,Drake,60,Female,coloured
8415845843865,Luke,Garza,55,Female,white
5171084645227,Marie,Keller,23,Male,indian
9701724570286,Derek,Cooper,44,Female,white
7772075624955,Ellen,Wells,27,Male,white
3436430688469,Maud,Mendoza,63,Male,white
6087214857645,Marie,Paul,48,Female,asian
7533750234505,Albert,Carroll,24,Male,asian
1464460650934,Garrett,Day,25,Female,asian
2465579394152,Mike,Carroll,41,Male,black
9327786710120,Leila,McCormick,62,Female,coloured
2810084219014,Richard,Owen,51,Female,indian
3782438898808,Willie,Griffith,48,Male,asian
1235298731444,Viola,Thornton,60,Female,asian
4003650726594,Oscar,Jensen,58,Male,indian
8854669131524,Brett,Goodwin,36,Male,indian
5009059778408,Ina,Peterson,37,Male,indian
1479086995785,Kate,Rivera,27,Female,coloured
1690510206583,Randy,Jefferson,36,Male,black
7055259183155,Isabelle,Lowe,27,Female,other
3769762952968,George,Brady,52,Female,asian
7490321108072,Isabella,Stevens,48,Male,white
9471534431922,Ethan,Hunt,36,Female,asian
6785982229007,Darrell,McGuire,49,Female,black
9781223032559,Katherine,Little,56,Female,black
6347371709203,Cora,Hudson,39,Female,white
5212759469157,Callie,Morris,30,Female,other
8816373218109,Claudia,Brady,21,Male,asian
6856548621871,Ethel,Colon,28,Female,asian
8727973038120,Janie,Willis,21,Male,coloured
1461066633061,Eunice,Doyle,32,Male,white
6673943237744,Christian,Smith,18,Female,asian
4321742416491,David,Sanchez,62,Male,other
1621953346127,Barbara,Rodgers,57,Female,asian
7853316602004,Todd,Vargas,30,Female,coloured
9471247724974,Dean,Joseph,37,Female,asian
2343250535742,Rosa,Herrera,30,Male,black
2285845718991,Bessie,Austin,44,Female,asian
4406945621011,Joseph,Barber,38,Male,other
5561753077886,Essie,Anderson,55,Male,black
9186917442910,Brett,Yates,55,Female,black
1346424279340,Edward,Campbell,43,Female,indian
2055029644648,Alan,Newman,53,Male,asian
6504474449119,Bobby,Doyle,38,Female,asian
3045285351389,Francis,Banks,53,Female,indian
2721188002463,Norman,Bass,25,Male,other
8442213065251,Brett,Aguilar,47,Male,asian
7985910589061,Iva,Moreno,53,Female,coloured
6774966218695,Steve,Scott,25,Female,other
2269401885981,Lydia,Wagner,28,Female,asian
6072213753349,Elizabeth,Mendoza,54,Female,other
4592223095111,Bryan,Lopez,55,Female,black
7197612082264,Harvey,Oliver,31,Male,indian
9434981630564,Barry,Brady,40,Female,black
5627934436144,Adeline,Mathis,46,Male,asian
2581125045358,Randy,Mullins,50,Male,black
9445386014939,Laura,Dawson,26,Female,black
9628898336810,Cole,Wolfe,65,Male,white
6823966384416,Alberta,Martinez,43,Female,coloured
1787012655479,Virginia,Ruiz,56,Female,coloured
8064393874467,Roger,Ramirez,41,Male,white
2202137806090,Duane,Hall,24,Female,other
6594456807900,Blanche,Benson,35,Female,asian
6131108367028,Adrian,Wolfe,31,Male,other
4663985610599,Sallie,Keller,41,Male,indian
1612745929656,Andrew,Pope,53,Male,coloured
1575020692614,Alex,Moody,53,Male,coloured
8629248144832,Beulah,Jones,22,Male,other
5789116053649,Evelyn,Lloyd,60,Male,asian
4844318115426,Marguerite,Becker,49,Male,other
9338250831878,Jeremy,Keller,47,Male,other
3011103694330,Minnie,Schneider,19,Female,other
6620172784332,Elva,Barnett,52,Female,other
5373918083436,Amanda,Gregory,32,Male,other
4145564949748,Willie,Cruz,18,Male,asian
7398806210885,Micheal,Pope,40,Male,asian
8170922711128,Phoebe,Thompson,21,Male,coloured
8482904361669,Mitchell,Nelson,53,Male,coloured
2730790473839,Gregory,Diaz,53,Male,indian
8497570064140,Jim,Hall,33,Male,black
2727937249229,Alejandro,Jennings,23,Female,indian
9969392987076,Hester,Ellis,28,Female,white
5555979067992,Harry,Webb,23,Male,asian
9332284947427,Bernard,Leonard,54,Female,other
1018404254289,Gordon,Carlson,23,Female,other
7709550644336,Terry,Jacobs,29,Male,asian
1498833347686,Roger,Walsh,23,Male,other
9706992308150,Lucile,Martinez,27,Male,indian
8125441869523,Birdie,Coleman,41,Male,indian
5622569450385,Dominic,Blair,20,Female,indian
1242252542353,James,Reed,56,Male,coloured
5419082135731,James,McGee,19,Female,asian
1424628774271,Eddie,Lamb,52,Female,coloured
4253340135312,Delia,Webster,31,Male,coloured
1606983393923,Lucy,Schmidt,18,Male,indian
6309189220357,Cora,Alvarado,63,Male,coloured
2829423369726,Pauline,Patton,56,Female,coloured
2051986387516,Eunice,Joseph,49,Female,indian
3849307078154,Robert,Garza,36,Male,coloured
5328502182109,Dorothy,Morton,44,Female,black
1530161128201,Celia,Norton,28,Male,white
3987554691683,Mina,Barker,36,Female,white
3794294926778,Addie,Black,24,Female,asian
1670997361195,Alejandro,Reynolds,42,Male,asian
8704379436541,Eugene,Ramos,31,Male,asian
4765340367599,Bertha,Holt,45,Male,asian
6570530214103,Edith,Manning,28,Female,white
8173646282091,Craig,Figueroa,57,Male,black
4470155020247,Travis,Rhodes,60,Female,other
3343010809052,Minnie,Carpenter,60,Male,other
2538620619660,Brent,Wallace,36,Male,other
3804388925216,Mollie,Gordon,47,Female,white
8903997262832,Alan,Greer,29,Female,white
5040014461631,Stanley,Wells,64,Female,white
4258809855965,Sallie,Abbott,61,Male,indian
2249143391421,Leila,Alvarado,43,Male,coloured
9999988420955,Harriett,Guerrero,22,Female,white
5070477584410,Christian,Stevens,49,Female,white
1273268523143,Mittie,Christensen,46,Male,black
5010878002298,Chester,Garrett,58,Male,coloured
7760237270065,Amy,Watson,19,Female,coloured
5691698080212,Lucas,Salazar,33,Female,asian
1352020149293,Lucile,Stokes,25,Male,asian
8822536949756,Vincent,Castro,33,Male,black
4678491670407,Ethel,Moreno,27,Male,white
1020478955845,Sallie,Woods,24,Male,white
7829549428570,Harriett,Love,41,Male,indian
2218720100694,Hunter,Guerrero,61,Male,asian
8706397401261,Floyd,Lawrence,24,Male,asian
4947296157468,Keith,Watts,31,Male,other
4786472980636,Trevor,Chapman,23,Female,other
5767577442057,Andrew,Tran,27,Male,black
5587722165750,Sarah,Burton,53,Female,black
1949541083929,Edith,Copeland,31,Male,black
5449842637132,Julian,Barker,39,Female,asian
6339896563393,Terry,Davidson,32,Female,coloured
2086126780736,Della,Alvarado,37,Female,other
4156744748688,Essie,Zimmerman,49,Male,indian
9172167494894,Jose,Owens,41,Male,indian
4634499066360,Amy,Young,24,Male,asian
5478938868057,Leona,Watson,37,Male,indian
4039639946564,Bess,Evans,23,Male,indian
3622451160000,Louise,Bridges,56,Male,other
6918753547794,Devin,McLaughlin,41,Male,white
4666567976348,Norman,Stephens,35,Male,asian
2050087558016,Eleanor,Adkins,41,Male,white
6845025136837,Rosa,Norris,21,Male,asian
4876053139680,Alberta,Curry,30,Female,black
1324407497999,William,Bass,19,Male,other
6944969457136,Owen,Newton,46,Male,coloured
7886831597530,Carl,Terry,41,Male,asian
4269605716612,Hilda,Austin,19,Female,white
8503475391227,Aiden,Franklin,62,Male,other
2519783986906,Joel,Larson,37,Female,indian
6188083398346,Lily,Chapman,58,Female,black
4997380132385,Patrick,Wheeler,18,Female,asian
8840009493612,Floyd,McGee,64,Female,asian
3526239449404,Cameron,Maldonado,60,Female,asian
5269334171875,Julian,Kennedy,28,Male,white
4472542430469,Estelle,Moody,27,Female,indian
4096727509188,Raymond,Greene,50,Female,coloured
1969616585593,Etta,Watkins,53,Male,indian
5811597264298,Delia,Brady,55,Male,coloured
2969158452133,Floyd,Barnes,54,Male,other
6780769264114,Ernest,Estrada,29,Male,black
1538032121186,Mike,Lloyd,20,Male,black
1098471918433,Garrett,Ford,55,Male,white
4105788585908,Hunter,Parsons,54,Male,black
1907024885186,Carl,Daniel,47,Male,indian
1742366615892,Rodney,Mack,45,Male,indian
7366790379377,Barry,Graves,23,Female,asian
7142543912404,Albert,Lloyd,33,Male,black
9337411309060,Martha,Porter,62,Female,asian
4669048963827,Emily,Long,32,Female,asian
1751045392502,Calvin,Marshall,32,Male,black
3863567216061,Lillian,Barnes,38,Female,black
5980717574322,Mike,Turner,27,Female,other
9390243543270,Cornelia,Houston,36,Male,coloured
1311122592440,Martin,Wade,22,Female,indian
5271192007947,Jonathan,Ross,47,Female,black
9713433975827,Clyde,Pena,64,Female,other
5322240727913,Kate,Jefferson,41,Male,black
4158526857825,Ollie,Frazier,58,Male,indian
2195635310654,Mary,Allen,60,Female,other
2421128357946,Cornelia,Woods,38,Male,white
8700083658385,Billy,Hunter,57,Female,other
5532523030453,Annie,Tyler,25,Female,asian
3218472379032,Justin,Lamb,51,Female,other
2868893442854,Emma,Potter,46,Female,white
9881102668288,Herbert,Rodgers,62,Male,asian
2786512647637,Daisy,Hughes,32,Female,coloured
1191155908444,Danny,Patterson,26,Male,coloured
1679775464932,Jessie,Aguilar,27,Male,coloured
3608766274282,Susie,Day,51,Female,indian
6162462914714,Dora,Luna,57,Female,black
7193129300077,Benjamin,Patterson,63,Female,other
5457379258214,Max,Nguyen,46,Female,indian
5901538041911,Isaac,Harris,62,Male,asian
4688293882824,Gene,Ferguson,48,Male,asian
7751591787145,Lora,White,36,Male,white
7045589293110,Aaron,Pearson,18,Male,coloured
2000495631748,Iva,Nash,55,Male,coloured
7675154014968,Susan,Wilkins,62,Male,black
8718488733823,Christian,Wise,61,Male,coloured
6625502258275,William,Bass,44,Male,coloured
5465079965035,Victor,Bowers,39,Male,other
7432064359843,Andre,Parsons,35,Female,white
6135378312968,Caleb,Edwards,44,Female,coloured
9286049326459,Sean,Weaver,48,Male,indian
5942216278440,Frances,Webb,24,Male,coloured
7651201680231,Marian,Carson,29,Male,indian
6861458125454,Jack,James,20,Female,black
7899346687224,Inez,Hall,22,Male,indian
7072947650753,Gregory,Olson,20,Female,coloured
4031623591106,Chad,Schmidt,42,Female,asian
6749473954132,Warren,Hughes,32,Male,indian
8984933979663,Bobby,Mack,37,Female,indian
9063707722988,Frances,Vaughn,27,Female,asian
2787439682647,Thomas,Ward,33,Female,asian
2438272236889,Alvin,Bell,62,Female,black
7275742163847,Brett,Swanson,39,Male,coloured
4803926060983,Elmer,Greer,63,Male,other
4943033898449,Cory,Daniel,64,Female,black
4294313766206,Bettie,Baker,57,Female,coloured
1032155820526,Joel,Harmon,20,Female,white
4624500524270,Amy,Guzman,45,Female,black
6246094302064,Virgie,Rose,34,Male,asian
6607655995380,Timothy,Chavez,26,Female,indian
6553386470186,Stanley,Rodriguez,25,Female,black
1677544017254,Roxie,Hawkins,43,Male,black
2118940030441,Bradley,Farmer,31,Male,black
4197818271078,Aiden,Hill,63,Male,indian
6443509837223,Amanda,Frank,60,Female,other
1685500606865,Ivan,Collier,57,Female,black
2233010183527,Abbie,Pierce,41,Female,asian
9537770822077,Ella,Gibbs,26,Male,asian
6977713217709,Susan,Carpenter,43,Female,coloured
3782791367933,Estella,Morrison,26,Male,white
5318280219450,Ethan,Mills,60,Male,other
6791224279096,Augusta,Thornton,26,Male,other
5612571594544,Gilbert,Alvarez,51,Female,coloured
5453462831032,Chad,Sanchez,35,Male,white
5422267422563,Lillie,Newton,63,Male,black
4027084531310,Logan,Hicks,56,Female,other
2930995309489,Adelaide,Fisher,65,Male,white
9974806288880,Jose,Waters,59,Male,black
4704503885575,Hattie,Thornton,58,Female,asian
2932896848191,Ethel,Norton,62,Female,coloured
8751300408934,Theodore,Pearson,22,Male,coloured
5927079122090,Robert,Barton,45,Male,asian
3942182895274,Shawn,Morris,25,Male,other
1736303331228,Ronald,Weber,33,Female,asian
9027879806454,Adelaide,Quinn,24,Male,coloured
6063074559798,Lydia,Hubbard,30,Female,black
3448305368158,Adelaide,Cooper,23,Male,other
2404319929264,Terry,Griffin,25,Female,coloured
7021449300379,Aaron,Reese,29,Male,black
2443637005651,Dominic,Guzman,18,Male,white
6816518811873,Joel,Castro,65,Female,indian
2134961196437,Elmer,Love,31,Female,black
6939438813593,Lura,Cummings,25,Female,other
8533102683921,Evan,Osborne,25,Male,coloured
8149245394035,Ella,Russell,29,Female,other
7949218837971,Carrie,Kelly,40,Female,asian
4035536000166,Willie,Cooper,53,Male,coloured
8453712582188,Seth,Morgan,58,Female,white
5824988092299,Rhoda,Sanders,18,Male,indian
6852464643303,Sean,Andrews,23,Male,black
1210492850134,Cameron,Mitchell,28,Male,other
2004859794699,Nellie,Jimenez,49,Male,indian
8502190579261,Brandon,Jacobs,44,Female,asian
6712203965295,Beulah,Dean,50,Female,coloured
8698892322976,Phoebe,Perez,34,Male,white
9075126382179,Samuel,Lee,26,Male,other
2013816850188,Lucy,King,48,Male,black
8282378661473,Lucas,Wilson,32,Female,indian
9411973573308,Ricky,Wood,37,Female,coloured
4649008874782,Mae,Hoffman,37,Female,other
9782800585702,Peter,Klein,23,Male,other
3519553571185,Rhoda,Fisher,50,Male,black
7089307798749,Maria,Sherman,45,Male,white
3407709432835,Verna,Frazier,37,Female,asian
6024299369983,Mollie,Hamilton,31,Male,black
6996624243720,Jesse,Bowers,46,Female,black
7428556780797,Luis,Clarke,21,Male,indian
2607155778442,Emily,Newton,28,Male,black
7227606994172,Lucinda,Goodwin,62,Male,other
2797835304527,Josephine,Parks,33,Female,other
4279573099700,Wayne,Stephens,23,Female,indian
6923674899523,Dominic,Richards,42,Female,black
2256033795646,Polly,Norton,22,Male,indian
1419209424110,Aaron,Bates,53,Female,black
2008388567170,Addie,Franklin,25,Female,asian
3721487886197,Lee,Webster,57,Male,coloured
7254150651004,Marian,Ferguson,36,Female,indian
8283693902467,Elva,Rivera,31,Female,asian
4582616056424,Nellie,Moore,40,Female,black
6358631105667,Sadie,Tran,39,Female,white
8961125301990,Mable,Atkins,53,Female,asian
7893119727266,Katharine,Santiago,30,Male,black
1668508255142,Jay,Harper,27,Male,other
2459880257072,Larry,Duncan,23,Female,indian
8527677428441,Philip,Sims,35,Female,other
3421064332173,Seth,Carson,19,Male,white
1621381243613,Ophelia,Hanson,29,Male,coloured
2908519859835,Hattie,Paul,36,Female,indian
1747197117961,Ina,Alvarez,24,Male,white
6502589767743,Marcus,McKenzie,43,Male,black
8005810768303,Chester,Fisher,29,Female,indian
5589315838160,Edgar,Wheeler,29,Male,black
5598988335459,Carl,Murphy,63,Female,coloured
1584543889247,Helena,Greer,31,Female,asian
4380625968502,Lola,Burton,35,Male,coloured
6523203778539,Willie,Vaughn,37,Male,white
7782165941673,Lura,Summers,46,Male,indian
2120533337735,Elva,Kim,35,Male,indian
7879925669815,Eric,Snyder,46,Male,coloured
4210299061541,Ivan,Nunez,61,Female,indian
9746346957659,Edith,Bell,18,Female,other
9370205105946,Rachel,McGee,47,Female,coloured
4337551742625,Logan,Payne,34,Female,coloured
9163415712633,Joseph,Bradley,50,Female,other
1454105144695,Hannah,Norman,36,Male,other
3623923633896,Abbie,Silva,53,Female,black
3557701487827,Pearl,Jefferson,49,Male,coloured
4534264154418,Jackson,Floyd,22,Male,white
5849736626136,Rena,Jenkins,58,Male,coloured
9809915516919,Robert,Phelps,47,Male,other
1010474035098,Grace,Watson,39,Male,coloured
7921586594540,Darrell,Phillips,31,Female,indian
1745960651911,Leroy,Gomez,39,Male,other
6191512386350,Eugenia,McGuire,28,Male,white
3286964446801,Leila,Allen,42,Male,coloured
3018400188169,Lina,Warner,36,Male,other
4486321620886,Agnes,Gray,33,Female,other
1519497877853,Mayme,Hicks,46,Male,other
9066890821558,Jose,Aguilar,60,Male,asian
7283548344864,Charlotte,Douglas,47,Female,black
7620372493655,Jose,Fowler,21,Female,other
8945525324036,Georgia,Griffith,23,Male,coloured
9476543998268,Cynthia,Sparks,60,Female,white
9935451630323,Garrett,Robbins,50,Male,white
3517017146569,Andrew,Fernandez,58,Male,indian
3253083671184,Eleanor,Manning,23,Male,other
6640149223195,Sue,Saunders,42,Female,asian
6261345410632,Victor,Pittman,62,Male,indian
2440723912037,Florence,Griffin,55,Female,white
3574931244233,Virgie,King,33,Male,black
1887026246296,Emilie,Hart,46,Female,other
3578328003142,Linnie,Stone,65,Female,other
4392239018966,Ella,Simmons,37,Male,other
6755152828014,Brett,Flores,56,Male,indian
7541158478930,Lida,Ruiz,30,Female,indian
3146930070367,Mina,McKenzie,52,Female,indian
8008522601957,Eugene,Erickson,42,Female,black
5746157616479,Christian,Barnett,35,Female,other
4805681803313,Nettie,Hanson,45,Female,black
7035163969014,Lucile,Malone,44,Female,black
1778960790090,Elsie,Black,60,Male,indian
7990624417209,Max,Lawrence,24,Female,asian
7564263080133,Olga,Strickland,19,Male,black
2120853535661,Ivan,Bridges,39,Male,indian
2823787979429,Grace,Sandoval,20,Female,coloured
9725613698911,Mark,Henderson,42,Female,indian
4371577699739,Verna,Holloway,18,Female,other
5268213648421,Gabriel,Walsh,43,Female,asian
9578850127825,Mildred,Larson,28,Female,coloured
4418988673499,Larry,Higgins,40,Female,asian
7054000894676,Billy,Price,30,Male,black
5708980077468,Mario,Alvarado,58,Male,indian
7862489817685,Theodore,Parks,23,Male,indian
6474261000511,Rosie,Guzman,48,Male,black
4842091081493,Amanda,Blair,56,Female,other
9305581758432,Sean,Greer,39,Female,coloured
3379825419349,Ella,Valdez,61,Female,other
7261607510217,Donald,Boyd,59,Female,indian
1442160217712,Loretta,Turner,34,Female,black
5603942443983,Bess,Rice,24,Female,black
5513911360077,Harry,Steele,53,Female,other
6806028474666,Charlie,Chambers,52,Male,black
7491988444339,Adam,Dennis,23,Female,other
7423126248878,Alta,Phillips,19,Male,asian
2463559670565,Brandon,Clayton,58,Male,indian
3717266322179,Donald,Terry,33,Male,indian
2060706365772,Wesley,Neal,39,Male,other
4026100245732,Garrett,Patrick,18,Female,black
6789818028545,Randall,Carter,19,Male,white
4602321913815,Inez,Reeves,38,Female,white
3238474479259,Hunter,Steele,55,Male,other
9942913516886,Gordon,Riley,60,Female,indian
9193311096303,Hilda,Roberts,43,Male,other
4773490471230,Erik,Frazier,22,Male,coloured
1495035125210,Virginia,Fleming,37,Female,black
5204523853702,Lucy,Carson,56,Male,asian
6236305511196,Beatrice,Buchanan,40,Male,black
5969413395071,George,Chandler,24,Female,white
6857580969031,Christian,Dunn,39,Female,asian
2244763838204,Travis,Ortiz,39,Male,black
8110653188201,John,Griffith,40,Male,indian
7650758036916,Lelia,Mendez,56,Female,indian
2082192514741,Blake,Jenkins,37,Female,black
4748159267010,Bill,Allison,42,Male,other
5530188611192,Linnie,Higgins,53,Male,other
6059914515223,Landon,Lynch,47,Male,coloured
9565158827385,Larry,Cruz,47,Female,other
8714463193683,Julian,Page,35,Male,black
7532680706035,Kenneth,Nelson,24,Female,black
2299352656485,Luella,Bowers,49,Male,black
9731770917698,Viola,Hodges,21,Female,other
3778167429562,Carrie,Moreno,58,Male,asian
1677906866629,Nettie,Cunningham,54,Female,black
6910396597143,Elizabeth,Park,18,Male,coloured
8695781132514,Ella,Hoffman,50,Female,coloured
1398097707837,Phillip,Wolfe,48,Female,black
1798464184992,Lulu,Wade,28,Female,black
1414029937377,Viola,Walters,19,Male,other
4709614265895,Jayden,Edwards,24,Male,asian
1753362745979,Nina,Hill,59,Male,coloured
9237042950200,Delia,Rowe,51,Male,asian
5742969503430,Eugene,Chavez,37,Female,other
3918787998081,George,Stewart,48,Male,indian
4213667263022,Ethel,Smith,64,Female,coloured
2991226392067,Maria,Perez,46,Male,indian
5368544644907,Essie,Zimmerman,54,Male,asian
4091451097861,Ethan,Walker,36,Male,coloured
6831562708785,Matthew,Moody,53,Female,white
9354628243953,Delia,Yates,63,Male,white
5475048661085,Eugene,Griffith,42,Male,indian
4385849155661,Sallie,Reese,52,Female,coloured
4014436024672,Bertha,Ford,52,Male,coloured
7184246042749,Clyde,Bryant,60,Male,indian
2661734793850,Virginia,Hill,65,Male,white
2164706410207,Andrew,Boone,52,Male,black
1184699323164,Dominic,Castillo,20,Male,asian
4444458136218,Daniel,Green,23,Male,black
7514063204499,Jeff,Holmes,35,Female,indian
9368160314819,Catherine,Lyons,39,Male,white
4030198267820,Flora,Cooper,46,Male,indian
2809620323540,Iva,Klein,46,Female,coloured
2061449870572,Vincent,Price,49,Female,coloured
2002317316994,Rosetta,Love,26,Male,asian
4480433016417,Harry,Benson,19,Female,coloured
3308739353351,Jerry,Robinson,44,Female,asian
3662495376532,Ronnie,Carroll,55,Male,white
1777763046544,Annie,Thomas,39,Female,white
2151859345403,Emily,Oliver,30,Female,indian
3538585306247,Jorge,Herrera,56,Male,asian
6944603667438,Randy,Moore,19,Female,coloured
9542536668261,Sylvia,Bates,32,Female,other
8446695817418,Mollie,Alvarez,19,Female,black
6151896668633,Sadie,Figueroa,65,Female,indian
9026576964452,Marian,Holt,53,Male,white
4579817907178,Carolyn,Fuller,30,Male,other
4242045269368,Darrell,Pittman,58,Male,asian
8952103996743,Olive,Arnold,48,Female,other
5294144049946,Victor,Goodwin,22,Female,coloured
5627999967120,Gavin,Logan,20,Female,coloured
7884916303122,Louis,Thornton,63,Female,black
1916352862864,Franklin,Arnold,40,Female,coloured
2464929245002,Bryan,McKinney,20,Male,indian
8609757908317,Calvin,Flores,27,Female,asian
9089509422509,Mabel,Adams,37,Female,asian
6485385187406,Millie,Rose,35,Male,other
8141203904342,Douglas,Blake,56,Female,other
2828648531578,Harriett,Watkins,39,Female,other
7140385430785,Bertie,Moreno,42,Female,white
